Country_Name,Country_Code,Series_Code,YR1990,YR2000,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015
Mexico,MEX,NY-GNP-MKTP-PP-CD,4.98E+11,1.04E+12,1.43E+12,1.52E+12,1.61E+12,1.60E+12,1.71E+12,1.86E+12,1.94E+12,1.94E+12,2.11E+12,0
Mexico,MEX,NY-GNP-PCAP-PP-CD,5820,10090,12860,13400,14020,13680,14420,15450,15910,15680,16840,0
Mexico,MEX,SI-DST-FRST-20,0,3.89,4.72,0,4.76,0,4.72,0,4.86,0,0,0
Mexico,MEX,SP-DYN-LE00-IN,70.79573171,74.29973171,75.43878049,75.58792683,75.73246341,75.87741463,76.02678049,76.18565854,76.35409756,76.53265854,76.72185366,76.92068293
Mexico,MEX,SP-DYN-TFRT-IN,3.478,2.747,2.483,2.447,2.415,2.385,2.356,2.328,2.3,2.272,2.243,2.213
Mexico,MEX,SP-ADO-TFRT,83.3132,79.6914,72.2838,71.174,70.1332,69.0924,68.0516,67.0108,65.97,64.7146,63.4592,0
Mexico,MEX,SP-DYN-CONU-ZS,0,70,70.9,0,0,72.5,0,0,0,0,0,0
Mexico,MEX,SH-STA-BRTC-ZS,83.8,0,93.4,93.7,0,95.3,94.08,0,96,0,0,0
Mexico,MEX,SH-DYN-MORT,46.6,25.6,18.9,18.4,17.9,17.4,16.8,16,15.3,14.5,13.8,13.2
Mexico,MEX,SH-STA-MALN-ZS,0,0,3.400000095,0,0,0,0,0,2.799999952,0,0,0
Mexico,MEX,SH-IMM-MEAS,75,96,96,96,96,96,95,98,99,89,97,0
Mexico,MEX,SE-PRM-CMPT-ZS,86.66276,95.0646,97.11737,97.02297,95.40584,92.98161,92.57442,92.60792,98.85065,102.82186,0,0
Mexico,MEX,SE-PRM-ENRR,110.74988,106.2462,101.7455,101.63245,101.85312,102.90728,103.40654,104.03604,104.65144,104.32491,0,0
Mexico,MEX,SE-SEC-ENRR,52.67737,69.91109,80.90894,81.81571,83.25813,82.57072,83.18589,83.52263,85.09176,87.03738,0,0
Mexico,MEX,SE-ENR-PRSC-FM-ZS,0.96801,0.99969,1.02902,1.03028,1.03239,1.0339,1.03189,1.02977,1.02916,1.02584,0,0
Mexico,MEX,SH-DYN-AIDS-ZS,0.7,0.5,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.2,0
Mexico,MEX,AG-LND-FRST-K2,697600,678560,669660,668490,667320,666150,664980,664064,663148,662232,661316,660400
Mexico,MEX,ER-PTD-TOTL-ZS,1,3.62,0,0,0,0,0,0,0,0,6.02,0
Mexico,MEX,ER-H2O-FWTL-ZS,0,0,0,19.30317848,0,0,0,0,19.63325183,0,19.63325183,0
Mexico,MEX,SH-H2O-SAFE-ZS,82.3,88.6,92,92.5,93,93.6,94.1,94.6,95.1,95.6,96.1,96.1
Mexico,MEX,SH-STA-ACSN,66.2,74.7,79.4,80.1,80.9,81.6,82.3,83,83.7,84.4,85.1,85.2
Mexico,MEX,SP-URB-GROW,2.665390736,1.888026767,1.882866549,1.963296404,2.001951045,1.97781012,1.914410624,1.838444399,1.776420486,1.719651069,1.676408223,0
Mexico,MEX,EG-USE-PCAP-KG-OE,1430.93851,1408.555297,1534.152863,1551.289784,1572.878889,1500.42484,1486.027151,1525.352699,1545.498334,1545.775453,1510.119193,0
Mexico,MEX,EN-ATM-CO2E-PC,3.671223269,3.720588299,3.99784272,4.055762037,4.126988108,3.857149599,3.752090816,3.876107611,0,0,0,0
Mexico,MEX,EG-USE-ELEC-KH-PC,1161.975149,1717.444038,1877.560027,1905.7468,1908.346669,1863.535158,1903.984825,2074.244489,2037.24124,2056.964408,0,0
Mexico,MEX,NY-GDP-MKTP-CD,2.63E+11,6.84E+11,9.65E+11,1.04E+12,1.10E+12,8.93E+11,1.05E+12,1.17E+12,1.18E+12,1.26E+12,1.29E+12,0
Mexico,MEX,NY-GDP-MKTP-KD-ZG,5.068306312,5.296473838,4.944514348,3.22483782,1.379943167,-4.743671936,5.199124892,3.919583933,4.038885998,1.394899589,2.230794662,0
Mexico,MEX,NY-GDP-DEFL-KD-ZG,28.13049291,10.81753925,6.182909313,4.966826874,6.057788577,3.401186146,4.461735755,5.37086206,3.210193487,1.645042013,4.70900497,0
Mexico,MEX,NV-AGR-TOTL-ZS,7.847876909,3.535313249,3.195204692,3.286625276,3.290992534,3.345433808,3.344919598,3.195881595,3.345075291,3.279145764,3.299385836,0
Mexico,MEX,NV-IND-TOTL-ZS,28.41850191,34.85800986,36.42921266,36.11245836,36.55585103,34.35281582,35.12826668,36.38089834,36.41679827,34.48321362,34.38146952,0
Mexico,MEX,NV-SRV-TETC-ZS,63.73362118,61.60667689,60.37558265,60.60091637,60.15315644,62.30175037,61.52681372,60.42322006,60.23812644,62.23764061,62.31914464,0
Mexico,MEX,NE-EXP-GNFS-ZS,18.60079267,26.27670441,27.60109258,27.74981082,27.89817823,27.32867145,29.90588229,31.31313662,32.70279037,31.85667813,32.39246643,0
Mexico,MEX,NE-IMP-GNFS-ZS,19.7053901,26.85434685,28.85400305,29.33391889,30.17290794,28.80521058,31.11049418,32.56293781,33.82317876,32.74594996,33.46475121,0
Mexico,MEX,NE-GDI-TOTL-ZS,23.14161522,22.50547109,23.50747969,23.39973891,24.43629603,22.94737106,22.08123566,22.29476284,23.09188353,21.71869704,21.59766686,0
Mexico,MEX,GC-REV-XGRT-GD-ZS,15.33027213,12.53994689,0,0,0,0,0,0,0,0,0,0
Mexico,MEX,GC-BAL-CASH-GD-ZS,-2.545143216,-0.995374334,0,0,0,0,0,0,0,0,0,0
Mexico,MEX,IC-REG-DURS,0,0,0,0,0,0,0,0,0,6.3,6.3,6.3
Mexico,MEX,FS-AST-DOMS-GD-ZS,37.34496246,29.00035564,34.39986063,36.95383187,37.0154074,43.1715994,44.45932631,44.93480739,46.73544899,49.60404452,50.18465442,0
Mexico,MEX,GC-TAX-TOTL-GD-ZS,11.7826895,9.912547863,0,0,0,0,0,0,0,0,0,0
Mexico,MEX,MS-MIL-XPND-GD-ZS,0.505212146,0.486084986,0.422933908,0.458222969,0.448540521,0.543506098,0.561677834,0.553411822,0.58917498,0.622638757,0.669147316,0
Mexico,MEX,IT-CEL-SETS-P2,0.074266061,13.55289414,49.40875353,58.62729509,65.49948112,71.45817512,77.51826326,79.24118294,83.35070827,87.26062913,82.22000923,0
Mexico,MEX,IT-NET-USER-P2,0,5.081384153,19.52,20.81,21.71,26.34,31.05,37.17629541,39.75,43.46,44.39,0
Mexico,MEX,TX-VAL-TECH-MF-ZS,8.429322322,22.45135077,18.98140785,17.17706,15.72923353,18.1761875,16.93780936,16.50981631,16.33506619,15.92476176,15.9921956,0
Mexico,MEX,IQ-SCI-OVRL,0,0,68.88888889,70,76.66666667,80,85.55555556,88.88888889,87.77777778,87.77777778,85.55555556,92.22223333
Mexico,MEX,TG-VAL-TOTL-GD-ZS,32.07303444,50.58615438,53.19036407,53.88305042,55.35114989,52.74722759,57.95746203,60.77132663,63.4123955,61.24422202,62.49272132,0
Mexico,MEX,TT-PRI-MRCH-XD-WD,102.1505376,100,106.4071233,106.4071622,98.81985652,97.07373661,99.03725483,99.55671478,97.5656158,99.66474082,97.1731432,0
Mexico,MEX,DT-DOD-DECT-CD,1.05E+11,1.52E+11,1.71E+11,1.96E+11,1.98E+11,1.93E+11,2.46E+11,2.92E+11,3.49E+11,4.06E+11,4.33E+11,0
Mexico,MEX,DT-TDS-DECT-EX-ZS,21.76717232,31.58132255,20.09789404,12.7981663,11.11402295,12.63654965,10.07714427,11.20718835,17.67429055,10.09642142,12.2091635,0
Mexico,MEX,SM-POP-NETM,0,0,0,-409596,0,0,0,0,-523585,0,0,0
Mexico,MEX,BX-TRF-PWKR-CD-DT,3098000000,7524542969,26542811528,26879863160,26041489182,22075734995,22080259157,23588480056,23365990957,23432844108,24462290757,0
Mexico,MEX,BX-KLT-DINV-CD-WD,2549000000,18110008381,20900571420,32320063590,28793309430,17756282520,26168229630,23328272040,19491663030,44885843190,24154173750,0
Mexico,MEX,DT-ODA-ALLD-CD,156250000,-57780000,269810000,113390000,149140000,184460000,470480000,970230000,416730000,561460000,806700000,0
Chile,CHL,SP-POP-TOTL,13141202,15170387,16279728,16462701,16645940,16829957,17015048,17201305,17388437,17575833,17762647,17948000
Chile,CHL,SP-POP-GROW,1.631900464,1.25970166,1.131438488,1.117662374,1.106906629,1.099411039,1.093767575,1.088712405,1.082019205,1.071938836,1.057293581,0
Chile,CHL,AG-SRF-TOTL-K2,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096
Chile,CHL,EN-POP-DNST,17.67402344,20.40313934,21.89512758,22.14121383,22.38765783,22.63514818,22.884083,23.134586,23.38626582,23.63830071,23.88955284,0
Chile,CHL,SI-POV-NAHC,38.6,20.2,29.1,0,0,25.3,0,22.2,0,14.4,0,0
Chile,CHL,SI-POV-DDAY,7.92,3.11,1.66,0,0,1.72,0,1.3,0,0.92,0,0
Chile,CHL,NY-GNP-ATLS-CD,29642336646,76111106954,1.20E+11,1.44E+11,1.69E+11,1.69E+11,1.84E+11,2.12E+11,2.49E+11,2.68E+11,2.65E+11,0
Chile,CHL,NY-GNP-PCAP-CD,2260,5020,7360,8740,10140,10030,10800,12350,14350,15270,14910,0
Chile,CHL,NY-GNP-MKTP-PP-CD,54687246720,1.44E+11,2.24E+11,2.47E+11,2.54E+11,2.55E+11,2.90E+11,3.29E+11,3.56E+11,3.62E+11,3.79E+11,0
Chile,CHL,NY-GNP-PCAP-PP-CD,4160,9490,13780,15020,15260,15180,17020,19140,20460,20580,21320,0
Chile,CHL,SI-DST-FRST-20,3.36,3.68,4.24,0,0,4.3,0,4.52,0,4.63,0,0
Chile,CHL,SP-DYN-LE00-IN,72.67878049,76.82082927,78.97917073,79.31353659,79.64090244,79.96080488,80.27580488,80.58697561,80.89485366,81.19792683,81.49619512,81.78756098
Chile,CHL,SP-DYN-TFRT-IN,2.501,2.073,1.91,1.887,1.865,1.844,1.824,1.806,1.789,1.774,1.761,1.749
Chile,CHL,SP-ADO-TFRT,64.4216,57.0052,53.0388,52.685,52.012,51.339,50.666,49.993,49.32,48.7144,48.1088,0
Chile,CHL,SP-DYN-CONU-ZS,56,0,64.2,0,0,0,0,0,0,0,0,0
Chile,CHL,SH-STA-BRTC-ZS,0,0,99.8,99.7,99.85,99.8,99.83,99.85,99.83,0,0,0
Chile,CHL,SH-DYN-MORT,19.1,10.9,9,8.9,8.9,8.8,8.8,8.7,8.6,8.4,8.3,8.1
Chile,CHL,SH-STA-MALN-ZS,0,0,0.600000024,0.600000024,0.5,0,0,0,0,0.5,0.5,0
Chile,CHL,SH-IMM-MEAS,97,97,91,92,96,93,93,91,90,90,94,0
Chile,CHL,SE-PRM-CMPT-ZS,0,0,0,0,0,0,0,95.823,97.79994,96.6214,0,0
Chile,CHL,SE-PRM-ENRR,107.39701,108.93113,108.99105,109.12132,108.75788,106.75618,103.28513,102.19705,101.7256,100.18808,0,0
Chile,CHL,SE-SEC-ENRR,77.19227,87.10048,98.33355,97.66158,97.04611,94.21283,94.57371,93.78813,91.46589,100.45767,0,0
Chile,CHL,SE-ENR-PRSC-FM-ZS,0.99847,0.98277,0.98072,0.98227,0.98234,0.98597,0.99811,0.99845,1.002,0.99206,0,0
Chile,CHL,SH-DYN-AIDS-ZS,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0
Chile,CHL,AG-LND-FRST-K2,152630,158340,160798,161176,161554,161932,162310,165318,168326,171334,174342,177350
Chile,CHL,ER-PTD-TOTL-ZS,3,3.17,0,0,0,0,0,0,0,0,6.85,0
Chile,CHL,ER-H2O-FWTL-ZS,0,0,0,4.003389831,0,0,0,0,0,0,4.003389831,0
Chile,CHL,SH-H2O-SAFE-ZS,90.4,94.9,97,97.3,97.6,97.9,98.2,98.5,98.7,99,99,99
Chile,CHL,SH-STA-ACSN,84.8,91.7,95.4,96,96.6,97.1,97.7,98.3,98.8,99,99,99.1
Chile,CHL,SP-URB-GROW,1.785733337,1.603017732,1.41236884,1.38756562,1.367014891,1.348660008,1.33223887,1.318737048,1.302522513,1.28410315,1.260060977,0
Chile,CHL,EG-USE-PCAP-KG-OE,1066.063439,1659.005469,1813.512855,1860.100174,1822.003504,1754.169663,1812.961444,1953.897161,2139.763971,2201.175614,2186.636823,0
Chile,CHL,EN-ATM-CO2E-PC,2.535133011,3.876961939,3.98128427,4.35156491,4.316439805,3.969434147,4.24672531,4.61644538,0,0,0,0
Chile,CHL,EG-USE-ELEC-KH-PC,1250.190051,2527.621741,3237.216248,3353.155718,3350.787039,3307.554499,3316.182241,3590.308991,3810.118184,3878.905768,0,0
Chile,CHL,NY-GDP-MKTP-CD,31558927517,79328640264,1.55E+11,1.73E+11,1.80E+11,1.72E+11,2.18E+11,2.51E+11,2.65E+11,2.77E+11,2.58E+11,0
Chile,CHL,NY-GDP-MKTP-KD-ZG,3.697579901,4.495792997,4.40497269,5.1608256,3.292454897,-1.036431779,5.753708903,5.839640585,5.457130617,4.226190625,1.894049024,0
Chile,CHL,NY-GDP-DEFL-KD-ZG,22.45925927,10.27822143,12.80967491,4.843753607,0.473025338,3.842248928,8.829907485,3.267606913,0.850030553,1.895055759,5.414917924,0
Chile,CHL,NV-AGR-TOTL-ZS,8.708563911,5.89506754,3.867738464,3.692403642,3.629118956,3.565942072,3.464359597,3.583293401,3.21282157,3.232508852,3.33539754,0
Chile,CHL,NV-IND-TOTL-ZS,41.46296265,32.16978626,44.90538299,43.69501867,38.49335457,38.02325349,39.55004421,38.71906466,36.63884386,35.09718335,35.14019034,0
Chile,CHL,NV-SRV-TETC-ZS,49.82847344,61.9351462,51.22687854,52.61257769,57.87752647,58.41080444,56.98559619,57.69764194,60.14833457,61.6703078,61.52441212,0
Chile,CHL,NE-EXP-GNFS-ZS,33.98603476,29.28715138,42.43382995,43.82695987,41.50668497,37.17091116,38.0598806,38.05062218,34.30717321,32.40698268,33.77774634,0
Chile,CHL,NE-IMP-GNFS-ZS,30.54966907,28.57804633,29.51092389,31.96091285,39.53469629,29.59753857,31.66941778,34.89657778,34.50554917,33.06321126,32.29440917,0
Chile,CHL,NE-GDI-TOTL-ZS,25.18263533,22.73939018,21.11168586,21.22641463,25.95907018,20.28333768,22.2861684,23.72630855,25.53295921,24.29372742,21.41171056,0
Chile,CHL,GC-REV-XGRT-GD-ZS,19.77766914,20.50288162,24.45921345,26.02459769,24.50644825,19.05493993,21.50720488,22.69637232,22.2669273,21.04299345,0,0
Chile,CHL,GC-BAL-CASH-GD-ZS,0.341498262,-1.448629844,6.676568078,7.694595528,3.821268884,-4.921548621,-0.424083875,1.292263727,0.545375913,-0.606616191,0,0
Chile,CHL,IC-REG-DURS,0,0,40,40,40,40,34.5,7.5,5.5,5.5,5.5,5.5
Chile,CHL,FS-AST-DOMS-GD-ZS,70.1839692,69.94248586,78.72039576,85.26376144,102.709695,105.7344671,104.7757006,109.2441442,113.1186382,115.6391702,120.2833239,0
Chile,CHL,GC-TAX-TOTL-GD-ZS,13.96306161,15.85384157,19.50665249,20.31834185,18.71309071,14.55962757,17.43624297,18.96572659,19.13027425,17.49447409,0,0
Chile,CHL,MS-MIL-XPND-GD-ZS,3.268443557,2.652054546,2.411660704,2.286882789,2.530689754,2.186766649,2.163718471,2.168819381,2.064675294,2.049108831,1.98689098,0
Chile,CHL,IT-CEL-SETS-P2,0.105350944,22.01007195,75.43868865,83.7200337,87.91177733,96.81312008,115.7513836,128.9269073,137.0811793,134.2890529,133.2556288,0
Chile,CHL,IT-NET-USER-P2,0,16.6,34.49775117,35.9,37.3,41.56,45,52.24960729,61.41815456,66.5,72.35,0
Chile,CHL,TX-VAL-TECH-MF-ZS,4.682247302,3.406050313,6.389554888,6.785042503,5.884394185,5.372514142,5.493881818,4.604655384,4.642983994,4.912490984,6.174828804,5.898681249
Chile,CHL,IQ-SCI-OVRL,0,0,91.11111111,94.44444444,92.22222222,92.22222222,94.44444444,94.44444444,94.44444444,95.55555556,95.55555556,95.55556667
Chile,CHL,TG-VAL-TOTL-GD-ZS,51.06003679,47.54524958,62.76948642,66.52101827,70.8678396,57.14698402,59.90484917,62.24584946,59.51931716,56.28490748,57.28630244,0
Chile,CHL,TT-PRI-MRCH-XD-WD,113.7254902,100,162.0491598,161.6898695,131.4116288,125.9302048,157.2481925,152.1446838,142.1501656,136.6481603,135.4507674,0
Chile,CHL,DT-DOD-DECT-CD,0,0,0,0,0,0,0,0,0,0,0,0
Chile,CHL,DT-TDS-DECT-EX-ZS,0,0,0,0,0,0,0,0,0,0,0,0
Chile,CHL,SM-POP-NETM,0,0,0,139345,0,0,0,0,201289,0,0,0
Chile,CHL,BX-TRF-PWKR-CD-DT,400000.006,13300000.19,2500000,2500000,2500000,4400000,0,0,170264684.5,136789078.1,136351353,0
Chile,CHL,BX-KLT-DINV-CD-WD,661200000,4860015668,7298382454,12533639353,15149843109,12887480299,15725203486,23443915104,28457041225,19263785706,22001682014,0
Chile,CHL,DT-ODA-ALLD-CD,103540000,48880000,101390000,104900000,107850000,78720000,197380000,164290000,124980000,79140000,240560000,0
